dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10207181,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207181",,5330378804,"Paradeep Phos-Acid Plant",20.06632,85.3669,AS,India,Orissa,,N,Phosphorus-Phosphates,,,"Processing Plant",,,Plant,,,,,,,,,"Paradip, Orissa",,"Fantel, Richard J.",,,,,,,"INTERNATIONAL FERTILIZER INDUSTRY ASSOCIATION. PHOSPHORICACID, TRIPLE SUPERPHOSPHATE AND AMMONIUM PHOSPHATE PLANTS1988 SURVEY. AUGUST 1988, 39PP.BRITISH SULPHUR CORPORATION. WORLD FERTILIZER ATLAS, EIGHTHED. APRIL 1987, 121PP.",,1986,,,,,,,D
10207184,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207184",,5330210139,Ukwa,21.95946,80.46033,AS,India,"Madhya Pradesh",,M,Manganese,,,Underground,,,Producer,,,"Braunite, Psilomelane, Pyrolusite",,Underground,,,,"Ukwa Mine Area",,"Coffman, Joe",,,,,,,"INDIAN BUREAU OF MINES, 1974, MINERAL FACTS AND PROBLEMS:MANGANESE ORE: INDIAN BUREAU OF MINES, MONOGRAPH 4,NAGPUR, INDIA, 335P.FERMOR, L.L., 1909, MANGANESE-ORE DEPOSITS OF INDIA: MEM.GEOLOGICAL SURVEY INDIA, V.37, PT.1-4, 1204P.GREEN, J., 1981, 1981 INDIA TRIP REPORT, ESCA-TECH CORP.HAMILTON, P.J., 1977, A TOUR OF INDIA MINES 1977, TRIPREPORT: EWU-USBM RESEARCH CENTER, CHENEY, WASHINGTON,117P.SCHAFFER, 1980, WRITTEN COMMUNICATION.SHUKLA, K.D., AND ANADALWAR, M.A., 1973, THE GEOLOGY ANDMANGANESE-ORE DEPOSITS OF THE BALAGHAT-UKWA AREA,BALAGHAT DISTRICT, MADHYA PRADESH, INDIA: BULL. GEOL.SURVEY INDIA, SERIES A, ECON. GEOL., NO. 22, PART VII,65P.STRACZEK, J.A., AND OTHERS, 1956, MANGANESE-ORE DEPOSITS OFMADHYA PRADESH, INDIA: SYMPOSIUM DEL MANGANESO, XXCONGRESO GEOLOGICO INTERNACIONAL, P. 63-96.VASUDERA, O.P. STATUS OF MANGANESE MINING IN INDIA-PROBLEMSAND PROSPECTS. INDIAN MINING 1977 ANNUAL REVIEW,1977, PP. 31-36.UNKNOWN SOURCE. MANGANESE - INDIA; WRITTEN COMMUNICATION(AN ASSESSMENT OF THE INDIAN MANGANESE INDUSTRY).1988 UNP. COPY ON FILE AT THE U.S. BUREAU OF MINESMINERQALS AVAILABILITY FIELD OFFICE, DENVER, CO.NARAYANAAWAMI, S. AND V. VENTKATESH. THE GEOLOGY ANDMANGANESE DEPOSITS OF THE NORTHERN BANDARA DISTRICT,MAHARASHTRA, INDIA. BULL. GEOL. SURV. OF INDIA.SERIES A, ECONOMIC GEOLOGICAL PART VII, 1971, PP.79-112INDIAN BUREAU OF MINES (CONTROLLER OF PUBLICATIONS).MINERAL FACTS AND PROBLEMS: MANGANESE ORE. MONOGRAPHNO. 4, 1974, 335 PP.ESCA - TECH CORPORATION. UKWA. MANGANESE DEPOSIT PROFILEREPORT. PREPARED FOR THE U.S. BUREAU OF MINES(CONTRACT NO. J0100120). FEBRUARY 1981, 22 PP.COPY ON FILE AT THE U.S. BUREAU OF MINES MINERALS",,1906,,,,1888,,,B
10207185,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207185",,5330230013,"Kandri Mine",21.40951,79.28036,AS,India,Maharashtra,,B,Manganese,,"Aluminum, Iron, Phosphorus-Phosphates, Silica",Underground,,,Plant,,,Psilomelane,,Underground,,,,,,Rfb,,,,,,,"ANONYMOUS, 1979, MINING ANNUAL REVIEW, LONDON: MININGJOURNAL LTD., P. 437.ANSARI, M.I., 1977, BENEFICIATION OF FERRUGINOUS MANGANESE-ORES, INDIAN MINING AND ENGINEERING JOURNAL, VOL. 16,NO. 4, PP. 15-19.CHAKRAVARTY, S.C., 1973, THE GEOLOGY AND MANGANESE-OREDEPOSITS OF KANDRI-MANSAR AREA, NORTHEASTERN PART OFNAGPUR DISTRICT, MAHARASHTRA, GEOLOGICAL SURVEY OFINDIA BULLETIN 22, SERIES A - ECONOMIC GEOLOGY, PARTIII, 142 PP.CHOWDHURY, M.K. ROY, 1974, FERROUS METALS (IRON, MANGANESE,CHROMIUM AND TITANIUM) PRINCIPAL ORE DEPOSITS OF INDIAGEOLOGICAL SURVEY OF INDIA, SCALE 1:5,000,000.CONTROLLER OF PUBLICATIONS, 1974, DIRECTORY OF MINES ANDMINING LEASES, INDIAN BUREAU OF MINES, VOL. 1, P. 459.CONTROLLER OF PUBLICATIONS, 1974, MINERAL FACTS ANDPROBLEMS:  MANGANESE ORE, NAGPUR:  INDIAN BUREAU OFMINES, 335PP.CONTROLLER OF PUBLICATIONS, 1975, ROLE OF INDIAN BUREAU OFMINES IN THE FIELD OF ORE DRESSING, NAGPUR:  INDIANBUREAU OF MINES, 86PP.FERMOR, L.L., 1909, THE MANGANES-ORE DEPOSITS OF INDIA:MEM. GEOLOGICAL SURVEY OF INDIA, V.37 PT. 1-4, 1204PP.GREEN, J., 1981, TRIP REPORT - INDIA (1981), ESCA-TECHCORPORATION APPENDIX 2.NARAYANASWAMI, S., ET. AL., 1963, THE GEOLOGY ANDMANGANESE-ORE DEPOSITS OF THE MANGANESE BELT IN MADHYAPRADESH AND ADJOINING PARTS OF MAHARASHTRA, GEOLOGICALSURVEY OF INDIA BULL. 22, SERIES A - ECONOMIC GEOLOGY,PART I, 70PP.DUTT, A.K., CHATTERJEE S.P., AND GEIB, M.M., 1976, INDIAIN MAPS, DUBUQUE:  KENDALL/HUNT PUBLISHING CO., 122PP.ROY, B.C., AND ING., 1963, TECTONIC MAP OF INDIA, GEOLOGICALSURVEY OF INDIA, SCALE 1:2,000,000.ESCA-TECH CORPORATION. KANDRI MINE. MANGANESE DEPOSITPROFILE REPORT. PREPARED FOR THE U.S. BUREAU OF MINES(CONTRACT NO. J0100120). FEBRUARY 1981, 32 PP. COPYON FILE AT THE U.S. FUTEAU OF MINES MINERALSAVAILABILITY FIELD OFFICE, DENVER, CO.INDIAN BUREAU OF MINES (CONTROLLER OF PUBLICATIONS).EIRECTORY OF MINES AND MINING LEASES. VOLUME 2,1976, 1264 PP.HAMILTON, P.J. TOUR OF INDIA MINES TRIP REPORT. U.S. BUREAUOF MINES - EASTERN WASHINGTON UNIVERSITY RESEARCHCENTER, CHENEY, WA., 1977, 117 PP. COPY ON FILE AT THEU.S. BUREAU OF MINES MINERALS AVAILABILITY FIELD OFFICENATIONAL MATERIALS ADVISORY BOARD, MATIONAL RESEARCHCOUNCIL - NATIONAL ACADEMY OF SCIENCES. MANGANESERESERVES AND RESOURCES OF THE WORLD AND THEIRINDUSTRIAL IMPLICATIONS. NMAB - 374, WASHINGTON, DC,1981, PP. 229-246; NTIS, PB 820117615.U.S. BUREAU OF MINES. MINERAL FACTS AND PROBLEMS. 1990EDITION, (IN PREPARATION).MANGANESE ORE INDIA (MOIL). ORE RESERVES (MAHARASHTRA-MADHYA PRADESH AREA), 1981. COPY ON FILE AT THE U.S.BUREAU OF MINES MINERALS AVAILABILITY FIELD OFFICE,DIXIT, J.P., A.V. ULALOHAJE, AND S.S. SALUJA. STUDY OF THESTRUCTURES AND PROBLEMS OF STRATA CONTROL IN CHICKLAMANGANESE MINES, DISTRICT OF BHANDARA (MAHARASHTRA). JJOURNAL OF MINES, METALS, AND FUELS, V. 26, NO. 61978, PP. 225-229.SHUKLA, K.D., M.A. ANANDALWAR. THE GEOLOGY AND MANGANESEDEPOSITS IN MADHYA PRADESH AND ADHOINING PARTS OFMAHARASHTRA. BULL. GEOLOGICAL SURVEY OF INDIA, PART VIISERIES A. EDONOMIC GEOLOGY, NO. 22, 1973, ?PP.VASUDEVA, O.P. STATUS OF MANGANESE MINING IN INDIA -PROBLEMS AND PROSPECTS. INDIAN MINING 1977 ANNUALREVIEW, 1977, PP. 31-36.INKNOWN SOURCE. MANGANESE - INDIA; WRITTEN COMMUNICATION(AN ASSESSMENT OF THE INDIAN MANGANESE INDUSTRY).1988 UNP. COPY ON FILE AT THE U.S. BUREAU OF MINESMINERALS AVAILABILITY FIELD OFFICE, DENVER, CO.",,1900,,,,1900,,,B
10207193,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207193",,5330410015,Gudhah,27.34903,76.26046,AS,India,Rajasthan,,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 134",,,,,,,,,D
10207196,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207196",,5330030039,"Janapalacheruvu Deposit",15.46006,79.15035,AS,India,"Andhra Pradesh",,M,,,Manganese,Surface,,,"Past Producer",,,"Psilomelane, Pyrolusite",,,,,,,,"West, B.J.",,,,,,,"KRISHNAN, M.S., MINERAL RESOURCES OF MADRAS, MEMOIRS OF THESURVEY OF INDIA, VOL. 80, P. 216, 1951.",,,,,,,,,D
10207214,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207214",,5330370037,"Kotamati Burusouth-Noamundi Min",22.14943,85.5502,AS,India,Orissa,,B,,,"Iron, Phosphorus-Phosphates, Sulfur",Unknown,,,Producer,,,Hematite,,,,,,E,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,151.",,,,,,,,,D
10207218,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207218",,5330030065,Tiffin,14.41686,78.73366,AS,India,"Andhra Pradesh",,N,Barium-Barite,,,Surface,,,Producer,,,"Barite, Calcite, Dolomite",,Surface,,,,"Tiffin Barite Deposit",,"Hite, Alan G.",,,,,,,,,1970,,,,1968,,,E
10207222,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207222",,5330471016,Renukoot,24.99921,82.56698,AS,India,"Uttar Pradesh",,M,"Aluminum, Contained or Metal",,,"Processing Plant",,,Plant,,,,,,,,,"Renukoot Uttar",,"Buckingham, David A.",,,,,,,"BOM/MINERALS AVAILABILITY PROGRAM, ""PRIMARY POST-MILLALUMINUM SMELTING FACILITIES 1983: A DATA BANK"",CONTRACT #J0245003, OCTOBER 1, 1985.BOM/BRANCH OF NONFERROUS METALS, ""PRIMARY ALUMINUM PLANTSWORLDWIDE"", PART I - DETAIL, PAGE 144; PART II - SUMMARY,PAGE 15, DECEMBER 31, 1987.IBA REVIEW, ""INDIA"" - ""INDIAN EXPANSION PLANS"", OCT. TO DEC.1989, P.9.IBA/EB/XLII/5/88, ""PRIMARY ALUMINIUM SMELTER CAPACITY BYPLANT (1988-1993), P. 30D.IBA/EB/XLII/5/88, NOVEMBER, 1988, TABLE 9: BROWNFIELDSMELTER EXPANSION PROJECTS 1988-1993, P. 40.",,1962,,,,,,,C
10207244,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207244",,5330230032,Gumgaon,21.39951,78.98367,AS,India,Maharashtra,,M,Manganese,,,Underground,,,Producer,,,"Psilomelane, Pyrolusite",,Underground,,,,,,Jsc,,,,,,,"ANONYMOUS, 1979, MINING ANNUAL REVIEW, MINING JOURNAL LTD:LONDON, P. 437.CHOWDHURY, M.K. ROY, 1974, FERROUS METALS (IRON, MANGANESE,CHROMIUM, TITANIUM) PRINCIPAL ORE DEPOSITS OF INDIA,GEOLOGICAL SURVEY OF INDIA, SCALE 1:5,000,000.CONTROLLER OF PUBLICATIONS, 1974, MINERAL FACTS AND PROBLEMSMANGANESE ORE, INDIAN BUREAU OF MINES, MONOGRAPH 4,NAGPUR: INDIA, PP.335.CONTROLLER OF PUBLICATIONS, 1976, DIRECTORY OF MINES ANDMINING LEASES, INDIAN BUREAU OF MINES, VOL. 2, PP. 1264.DUTT, A.K.; CHATTERJEE, S.P.; AND GEIB, M.M., 1976, INDIA INMAPS, DUBQUE:  DENDALL/HUNT PUBLISHING COMPANY, PP 122.FERMOR, L. L., 1909 THE MANGANESE-ORE DEPOSITS OF INDIA, MEMGEOLOGICAL SURVEY OF INDIA, V.37, PT. 1-4, PP.1204.GREEN, J., 1981 TRIP REPORT - INDIA (1981), ESCA-TECHCORPORATION, APPENDIX 2.HAMILTON P. J., A TOUR OF INDIA MINES 1977. TRIP REPORT.EWU-USBM RESEARCH CENTER, 1977, P. 118.RAO, G.V., 1970 THE GEOLOGY AND MANGANESE-ORE DEPOSITS OFKANHAN-PENCH VALLEY AREA, NAGPUR DISTRICT, MAHARASHTRA,AND CHHINDWARA DISTRICT, MAKHYA PRADESH, GEOLOGICALSURVEY OF INDIA BULLETIN 22, SSRIES A - ECONOMICGEOLOGY, PART II, PP. 100.ROY, B.C. AND ING., 1963, TECTONIC MAP OF INDIA, GOELOGICALSURVEY OF INDIA, SCALE 1:2,000,000.ROY, S., 1964, GENESIS OF THE MANGANESE-ORE DEPOSITS OFMADHYA PRADESH AND MAHARASHTRA INDIA, IN REPORT OF THETWENTY-SECOND SESSION INTERNATIONAL GEOLOGICAL CONTRESSR.L. SUNDARAM ED., PART V, PP. 735.CHOWDHURY, M.K. ROY, 1974, FERROUS METALS (IRON, MAMGANESE,CONTROLLER OF PUBLICATIONS,1974, MINERAL FACTS AND PROBLEMS:MINING LEASES, INDIAN BUREAU OF MINES, VOL. 2, PP.1264.ESCA - TECH CORPORATION. GUMGAON MINE. MANGANESE DEPOSITPROFILE REPORT. PREPARED FOR THE U.S. BUREAU OF MINES(CONTRACT NO. J0100120). FEBRUARY 1981, 24 PP. COPYON FILE AT THE U.S. BUREAU OF MINES MINERALSAVAILABILITY FIELD OFFICE, CENVER, CO.NATIONAL MATERIALS ADVISORY BOARD, NATIONAL RESEARCHCOUNCIL - NATIONAL ACADEMY OF ACIENCES. MANGANESERESERVES AND RESOURCES OF THE WORLD AND THEIRINDUSTRIAL IMPLICATIONS. NMAB - 374, WASHINTON, DC1981, PP. 229- 246; NTIS, PB 82-17615.MAPS, DUBUQUE: KANDALL/HUNT PUBLISHING COMPANY, PP.122.U.S. BUREAU OF MINES. MINERALS FACTS AND PROBLEMS. 1990EDITION, (IN PREPAREATION).MANGANESE ORE INDIA (MOIL). ORE RESERVES (MAHARASHTRA-LMADHYA PRADESH AREA), 1981. COPY ON FILE AT THE U.S.BUREAU OF MINES, MINERALS AVAILABILITY FIELD OFFICE,DIXIT, J.P., A.V. ULALOHAJE, AND S.S. SALUJA. STUDY OF THESTRUCTURES AND PROBLEMS OF STRATA CONTROL IN CHICKLAMANGANESE MINES, DISTRICT OF BHANDARA (MAHARASHTRA-JOURNAL OF MINES, METRALS, AND FUELS, V. 26, NO. 6,1978, PP. 225-225.SHUKLA, K.D., M.A. ANANDALWAR, THE GEOLOGY AND MANGANESEDEPOSITS IN MADHYA PRADESH AND ADJOUNING PARTS OFMAHARASHTRA. BULL. GEOL. FURVEY OF INDIA, PART VII,SERIES A. EDONOMIC GEOLOGY, NO. 22, 1973, ? PP.FERMOR, L.L., 1909, THE MANGANESE-ORE DEPOSITS OF INDIA,MEM. GEOLOGICAL SURVEY OF INDIA, V.37, PT. 1-4, PP.1204GREEN, J., 1981, TRIP REPORT - INDIA (1981), ESCA-TECH COR-VASUDEVA, O.P. STATUS OF MANGANDESE MINING IN INDIA -PROBLEMS AND PROSPECTS. INDIAN MINING 1977 ANNUALREVIEW, 1977, PP. 31-36.UNKNOWN SOURCE. MANGANESE - INDIA; WRITTEN COMMUNICATION(AN ASSESSMENT OF THE INDIAN MANGFANESE INDUSTRY). 1988UNP. COPY ON FILE AT THE U.S. BUREAU OF MINES MINERALS",,1903,,,,1899,,,B
10207281,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207281",,5330390004,Ghatashar,27.90898,76.10047,AS,India,Punjab,,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965, BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 12",,,,,,,,,D
10207304,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207304",,5330370021,Bolani,22.09944,85.3302,AS,India,Orissa,,B,,,"Phosphorus-Phosphates, Sulfur, Iron",Surface-Underground,,,Producer,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,149.",,,,,,,,,D
10207330,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207330",,5330230021,"Junewani Mines Area:  Junewani Mi",21.4795,79.26036,AS,India,Maharashtra,,M,,,Manganese,Surface-Underground,,,Producer,,,"Piedmontite, Psilomelane, Pyrolusite",,,,,,"I, Alaipalai and Mandvi Vir, Nes, Junapani, Bhanadeo, Kachhkur",,"West, B.J.",,,,,,,"CHAKRAVARTY S C 1973 THE GEOLOGY AND MANGANESE-ORE DEPOSITSRI-MANSAR AREA NE PART OF NAGPUR DISTRICT, MAHARASHTRA PT 3ERIES A ECON GEOL BULL OF GSI P 103-128",,,,,,,,,C
10207334,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207334",,5330370199,"Saruabil No.4b",21.06033,85.82189,AS,India,Orissa,,M,Chromium,,,Surface,,,Prospect,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10207338,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207338",,5330418814,"Khetri Phosphoric Acid Plant",27.99899,75.81718,AS,India,Rajasthan,,N,Phosphorus-Phosphates,,,"Processing Plant",,,Plant,,,,,,,,,Rajasthan,,"Fantel, Richard J.",,,,,,,"INTERNATIONAL FERTILIZER INDUSTRY ASSOCIATION. PHOSPHORICACID, TRIPLE SUPERPHOSPHATE AND AMMONIUM PHOSPHATE PLANTS1988 SURVEY. AUGUST 1988, 39PP.BRITISH SULPHUR CORPORATION. WORLD FERTILIZER ATLAS, EIGHTHED. APRIL 1987, 121PP.",,1976,,,,,,,D
10207340,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207340",,5330210132,Cherka,24.07928,81.30032,AS,India,"Madhya Pradesh",,M,,,Copper,Unknown,,,"Past Producer",,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 111",,,,,,,,,D
10207344,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207344",,5330070125,Kanas,22.4994,86.51017,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,"Garnet, Malachite, Muscovite",,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 88",,,,,,,,,D
10207349,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207349",,5330575012,"Mandovi  Chowgule",15.51676,73.93378,AS,India,Goa,,M,Iron,,,"Processing Plant",,,"Past Producer",,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,E
10208255,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208255",,5330150011,Kothiyara,33.10862,75.43051,AS,India,"Jammu and Kashmir",,M,,,Copper,Unknown,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 101",,,,,,,,,D
10208398,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208398",,5330070116,"Chapri-Singhbhum Copper Belt",22.60939,86.40018,AS,India,Bihar,,M,,,Copper,Unknown,,,Prospect,,,,,,,,,,,Unknown,,,,,,,"DUNN J A 1965, BULL GSI SERIES A-ECON GEOL NO 23-COPPER P. 8",,,,,,,,,D
10208529,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208529",,5330370045,"Durga Parbat",22.02944,85.4002,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114, 152.",,,,,,,,,D
10208573,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208573",,5330000001,Bisgod,15.0501,74.58487,AS,India,,,B,Manganese,,"Phosphorus-Phosphates, Silica, Iron",Surface,,,Producer,,,"Psilomelane, Pyrolusite",,,,,,"Bisgod Mine",,"Coffman, Joe",,,,,,,"CONTROLLER OF PUBLICATIONS, MINERAL FACTS AND PROBLEMS MANG-ANESE-ORE, NAGPUR:  INDIAN BUREAU OF MINES,1974 PP.335.CONTROLLER OF PUBLICATIONS, DIRECTORY OF MINES AND MININGLEASES, INDIAN BUREAU OF MINES, V. 1 & 2, 1977, P 1264FERMOR, L.L., MANGANESE-ORE DEPOSITS OF INDIA, MEM. GEOLOGI-ICAL SURVEY OF INDIA, V.37, PT. 1-4, 1909, PP.1204.KRISHNASWAMYK S., 1972, INDIA'S MINERAL RESOURCES, CALCUTTA:OXFORD & IBH PUBLISHING CO., PP.503.ROY, B.C., AND ING, 1958, THE MANGANESE-ORE DEPOSITS NEARJOIDA, NORTH KANARA DISTRICT, GEOLOGICAL SURVEY OFINDIA BULLETIN 17, SERIES A - ECONOMIC GEOLOGY, PP.24.ESCA-TECH CORPORATION. BISGOD MINE. MANGANESE DEPOSITPROFILE REPORT. PREPARED FOR THE U.S. BUREAU OF MINES(CONTRACT NO. J0100120). FEB. 1981, 29 PP. COPY ONFILE AT U.S. BUREAU OF MINES, MINERALS AVAILABILITYFIELD OFFICE, DENVER, CO.NATIONAL MATERAAILS ADVISORY BOARD. NATIONAL RESEARCHCOUNCIL- NATIONAL ACADEMY OF SCIENCES. MANGANESERESERVES AND RESURCES IN THE WORLD AND THEIR INDUSTRIALIMPLICATIONS. NMAB-374, WASHINGTON D.C., 1981,P. 229-246, NTIS, PB 82-117615.VASUDEVA, O.P. STATUS OF MANGANESE MINING IN INDIA- PROBLEMSAND PROXPECTS. INDIAN MINING 1977 ANNUAL REVIEW,1966, PP. 31-36.UNKNOWN SOURCE. MANGANESE - INDIA; WRITTEN COMMUNICATION(AN ASSESSMENT OF THE INDIAN MANGANESE INDUSTRY).1988 UNP. COPY ON FILE AT THE U.S. BUREAU OF MINESMINERALS AVAILABILITY FIELD OFFICE, DENVER, CO.INDIAN BUREAU OF MINES (CONTROLLER OF PUBLICATIONS).MINERAL FACTS AND PROBLEMS: MANGANESE ORE. MONOGRAPHNO. 4, 1974, 335 PP.",,1961,,,,,,,B
10208578,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208578",,5330230016,"Bhandarbori Mine",21.39951,79.45036,AS,India,Maharashtra,,M,,,Manganese,Surface,,,Producer,,,"Apatite, Jacobsite, Psilomelane, Pyrolusite, Rhodonite",,,,,,,,"West, B.J.",,,,,,,"CHAKRAVARTY S C 1973 THE GEOLOGY AND MANGANESE ORE DEPOSITSRI-MANSAR AREA NE PART OF NAGPUR DISTRICT MAHARASHTRA PT 3 NRIES A ECON GEOL BULL OF GSI P 67-75",,,,,,,,,C
10215148,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215148",,5330370039,"Thakurani Mine: West Thakuranino",22.09944,85.4302,AS,India,Orissa,,B,,,"Iron, Phosphorus-Phosphates, Sulfur",Unknown,,,Producer,,,Hematite,,,,,,"Ral Thakuraninorth, Central Tha, Kurani South, East Thakurani, E, Ast Thakurani Float., Rth, West Thakuranisouth, Cent",,"West, B.J.",,,,,,,"UNITED NATIONS, SURVEY OF WORLD IRON ORE RESOURCES, 1970, NEDEPT. OF ECONOMIC AND SOCIAL AFFAIRS, P.114,151.",,,,,,,,,C
10215488,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215488",,5330210129,"Sunehri-Sleemanabad Copper Belt",23.65931,80.45034,AS,India,"Madhya Pradesh",,M,,,Copper,Unknown,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 110",,,,,,,,,D
10215591,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215591",,5330472001,Renukoot,24.99921,82.56698,AS,India,"Uttar Pradesh",,M,Aluminum,,,"Processing Plant",,,Plant,,,,,,,,,,,"Wilburn, David R.",,,,,,,"ALUMINUM PRODUCTION COST SURVEY, 1980-1985 BROOK HUNT ANDASSOCIATES LTD. PG.293   (RECORDS 5, AND 1-2)INHOUSE MAFO INFORMATION (3-4)CRU ALUMINUM COST SERVICE 1989-1990, VOLUME 2: ALUMINA COSTSAND MARKET OUTLOOK: 1988-1992 PG. 57 (RECORDS 6-7)METALS WEEK.  JUNE 1, 1992.",,1971,,,,,,,C
10215595,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215595",,5330430003,Kanjamalai,11.83041,78.23037,AS,India,,,B,,,"Silica, Iron, Phosphorus-Phosphates, Sulfur, Titanium",Unknown,,,Prospect,,,Magnetite,,,,,,,,"West, B.J.",,,,,,,"UNITED NATIONS SURVEY OF WORLD IRON ORE RESOURCES 1970 NEW YT OF ECONOMIC AND SOCIAL AFFAIRS P 111, 158 ;  KRISHNAN M SE IRON ORE DEPOSITS OF PARTS OF SALEM AND TRICHINOPOLY DISTRULL OF GSI SERIES A-ECON GEOL NO 8 P 15-23",,,,,,,,,C
10230750,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230750",,5330030031,Zangamrajupalle,14.76012,78.88036,AS,India,"Andhra Pradesh",,M,,,Lead,Surface,,,Prospect,,,,,,,,,,,"West, B.J.",,,,,,,"KRISHNAN, M.S., MINERAL RESOURCES OF MADRAS, MEMOIRS OF THESURVEY OF INDIA, VOL. 80, P. 158, 1951.",,,,,,,,,D
10230757,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230757",,5330070113,"Rajdah-Singhbhum Copper Belt",22.67939,86.28018,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,"Chlorite, Pyrite",,,,,,,,"West, B.J.",,,,,,,"DUNN,J A,1965,BULL GSI SERIES A-ECON GEOL NO.23-COPPER P 81-",,,,,,,,,D
10230794,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230794",,5330070131,Charakmara,22.27942,86.68017,AS,India,Bihar,,M,,,Copper,Unknown,,,"Past Producer",,,"Biotite, Quartz",,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 90",,,,,,,,,D
10230824,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230824",,5330410007,Kiriap,26.15912,74.5505,AS,India,Rajasthan,,M,,,Copper,Unknown,,,Occurrence,,,,,,,,,,,"West, B.J.",,,,,,,"DUNN J A 1965 BULL GSI SERIES A-ECON GEOL NO 23-COPPER P 130",,,,,,,,,D
10230830,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230830",,5330370077,Khajardi,21.89946,85.23021,AS,India,Orissa,,M,,,Iron,Unknown,,,Prospect,,,Hematite,,,,,,,,Unknown,,,,,,,"U.N., SURV. WORLD IRON ORE RES., 1970, N.Y., DEPT. ECON. & SFFAIRS, P. 114, 154",,,,,,,,,D
